ID,Sales
T1206738,49400.754
T1206739,44558.113
T1206740,115558.695
T1206741,39742.47
T1206742,55081.69
T1206743,44412.14
T1206744,36789.082
T1206745,44578.4
T1206746,25609.588
T1206747,25932.938
T1206748,48635.4
T1206749,29022.176
T1206750,56241.188
T1206751,36406.375
T1206752,29584.53
T1206753,26467.25
T1206754,60504.004
T1206755,47022.387
T1206756,53424.65
T1206757,59029.746
T1206758,47360.82
T1206759,64253.574
T1206760,36687.9
T1206761,40251.547
T1206762,58145.58
T1206763,49892.89
T1206764,29334.023
T1206765,43965.973
T1206766,46373.312
T1206767,39272.785
T1206768,57364.79
T1206769,33496.848
T1206770,80685.72
T1206771,45340.254
T1206772,45047.613
T1206773,49856.203
T1206774,67563.0
T1206775,42120.54
T1206776,57868.414
T1206777,39374.016
T1206778,21009.268
T1206779,37132.918
T1206780,68087.375
T1206781,59926.008
T1206782,46456.703
T1206783,62263.246
T1206784,33241.207
T1206785,78014.1
T1206786,45098.285
T1206787,59805.34
T1206788,55814.918
T1206789,42623.445
T1206790,46610.562
T1206791,56786.414
T1206792,35669.85
T1206793,35438.63
T1206794,32901.484
T1206795,30349.938
T1206796,43186.88
T1206797,53414.27
T1206798,41972.12
T1206799,50012.92
T1206800,42202.797
T1206801,20954.057
T1206802,62162.6
T1206803,38859.105
T1206804,25244.39
T1206805,32009.908
T1206806,46543.812
T1206807,45815.09
T1206808,34180.76
T1206809,68421.6
T1206810,80518.23
T1206811,124577.19
T1206812,53709.87
T1206813,52785.62
T1206814,53688.17
T1206815,31894.809
T1206816,70895.89
T1206817,63195.75
T1206818,39519.99
T1206819,47645.367
T1206820,36292.37
T1206821,86586.65
T1206822,34814.633
T1206823,52311.824
T1206824,57139.258
T1206825,41687.7
T1206826,38752.473
T1206827,47548.64
T1206828,61424.734
T1206829,50193.88
T1206830,39841.02
T1206831,58250.195
T1206832,71545.04
T1206833,67091.13
T1206834,59047.258
T1206835,46771.824
T1206836,58179.285
T1206837,43570.625
T1206838,47119.04
T1206839,47135.15
T1206840,71605.72
T1206841,58622.664
T1206842,42374.02
T1206843,22235.338
T1206844,25115.984
T1206845,46059.76
T1206846,58091.996
T1206847,55394.207
T1206848,43938.13
T1206849,36861.07
T1206850,50543.363
T1206851,27062.047
T1206852,37754.113
T1206853,55885.89
T1206854,59328.79
T1206855,30977.402
T1206856,36370.453
T1206857,35273.637
T1206858,69844.734
T1206859,49793.555
T1206860,46264.12
T1206861,48009.777
T1206862,39520.277
T1206863,29127.98
T1206864,49185.93
T1206865,50583.14
T1206866,34965.383
T1206867,40193.73
T1206868,29062.137
T1206869,52729.523
T1206870,47480.996
T1206871,27941.416
T1206872,34918.71
T1206873,78916.83
T1206874,69585.1
T1206875,19400.123
T1206876,59640.65
T1206877,32856.89
T1206878,30049.799
T1206879,43055.37
T1206880,28395.252
T1206881,51497.24
T1206882,64768.25
T1206883,14915.828
T1206884,41448.03
T1206885,46339.82
T1206886,49595.44
T1206887,33278.59
T1206888,55601.133
T1206889,64301.145
T1206890,57115.93
T1206891,36772.12
T1206892,50300.047
T1206893,40978.715
T1206894,35875.01
T1206895,40332.414
T1206896,21871.518
T1206897,32193.38
T1206898,64392.594
T1206899,46339.82
T1206900,42150.676
T1206901,35589.254
T1206902,45152.785
T1206903,51571.87
T1206904,57816.75
T1206905,49295.246
T1206906,28240.898
T1206907,47172.254
T1206908,63233.945
T1206909,105181.35
T1206910,58196.938
T1206911,61957.086
T1206912,51709.305
T1206913,74062.83
T1206914,58024.22
T1206915,54182.336
T1206916,41808.13
T1206917,51380.555
T1206918,51730.312
T1206919,49247.023
T1206920,31131.393
T1206921,45039.844
T1206922,41585.6
T1206923,51818.973
T1206924,42396.914
T1206925,41250.88
T1206926,83481.19
T1206927,46617.297
T1206928,39535.188
T1206929,43171.6
T1206930,51575.547
T1206931,46435.49
T1206932,33888.83
T1206933,38800.15
T1206934,58587.28
T1206935,33513.367
T1206936,41782.71
T1206937,71616.97
T1206938,35869.957
T1206939,55513.547
T1206940,46526.42
T1206941,48842.824
T1206942,39941.2
T1206943,38459.39
T1206944,38929.16
T1206945,46128.508
T1206946,69116.945
T1206947,41402.676
T1206948,51385.582
T1206949,64291.797
T1206950,53848.598
T1206951,43797.645
T1206952,28048.809
T1206953,68350.76
T1206954,32949.246
T1206955,37602.145
T1206956,44064.34
T1206957,35438.63
T1206958,46771.824
T1206959,43186.88
T1206960,43055.37
T1206961,50012.92
T1206962,78916.83
T1206963,33513.367
T1206964,68087.375
T1206965,25244.39
T1206966,19400.123
T1206967,38032.637
T1206968,33241.207
T1206969,46610.562
T1206970,38929.16
T1206971,34965.383
T1206972,66203.664
T1206973,41427.703
T1206974,46264.12
T1206975,40881.57
T1206976,37956.695
T1206977,53414.27
T1206978,80518.23
T1206979,57868.414
T1206980,58519.734
T1206981,19122.213
T1206982,30103.49
T1206983,46128.508
T1206984,53853.75
T1206985,75408.23
T1206986,56014.695
T1206987,39941.2
T1206988,28048.809
T1206989,47360.82
T1206990,58145.58
T1206991,32949.246
T1206992,64131.24
T1206993,46373.312
T1206994,47267.605
T1206995,38411.695
T1206996,61957.086
T1206997,39378.367
T1206998,80685.72
T1206999,36500.613
T1207000,49400.754
T1207001,115558.695
T1207002,25932.938
T1207003,31064.383
T1207004,83481.19
T1207005,48635.4
T1207006,46435.49
T1207007,29022.176
T1207008,48378.438
T1207009,40382.746
T1207010,47172.254
T1207011,61940.145
T1207012,32588.271
T1207013,43570.625
T1207014,38568.85
T1207015,64768.25
T1207016,63195.75
T1207017,14915.828
T1207018,61423.92
T1207019,36772.12
T1207020,124577.19
T1207021,71605.72
T1207022,86586.65
T1207023,53956.117
T1207024,50236.95
T1207025,67563.0
T1207026,53382.867
T1207027,27062.047
T1207028,43428.066
T1207029,41412.004
T1207030,37461.492
T1207031,55885.89
T1207032,64392.594
T1207033,37657.613
T1207034,69780.06
T1207035,39520.277
T1207036,45734.59
T1207037,37033.117
T1207038,49185.93
T1207039,41070.637
T1207040,47480.996
T1207041,42623.445
T1207042,41687.7
T1207043,41311.246
T1207044,58587.28
T1207045,47416.832
T1207046,40954.473
T1207047,53848.598
T1207048,51385.582
T1207049,71616.97
T1207050,46526.42
T1207051,26811.926
T1207052,58196.938
T1207053,63233.945
T1207054,42300.92
T1207055,34918.71
T1207056,52729.523
T1207057,40193.73
T1207058,43268.38
T1207059,27941.416
T1207060,69585.1
T1207061,105181.35
T1207062,51709.305
T1207063,74062.83
T1207064,54182.336
T1207065,45082.625
T1207066,39742.47
T1207067,55081.69
T1207068,44578.4
T1207069,29584.53
T1207070,38348.37
T1207071,37446.92
T1207072,56241.188
T1207073,48009.777
T1207074,46059.76
T1207075,36406.375
T1207076,81506.98
T1207077,43171.6
T1207078,33888.83
T1207079,34403.86
T1207080,51818.973
T1207081,41585.6
T1207082,42168.816
T1207083,59640.65
T1207084,49793.555
T1207085,37754.113
T1207086,39491.14
T1207087,35589.254
T1207088,51571.87
T1207089,41899.09
T1207090,50543.363
T1207091,29127.98
T1207092,50583.14
T1207093,35273.637
T1207094,28240.898
T1207095,33278.59
T1207096,44154.402
T1207097,63013.13
T1207098,43797.645
T1207099,68350.76
T1207100,49247.023
T1207101,36505.043
T1207102,41250.88
T1207103,39374.465
T1207104,38800.15
T1207105,37602.145
T1207106,41805.38
T1207107,66351.984
T1207108,41782.71
T1207109,30453.814
T1207110,36370.453
T1207111,38957.53
T1207112,57816.75
T1207113,45152.785
T1207114,41687.043
T1207115,32193.38
T1207116,21871.518
T1207117,51497.24
T1207118,40978.715
T1207119,55601.133
T1207120,49595.44
T1207121,21013.576
T1207122,41275.168
T1207123,28395.252
T1207124,49132.996
T1207125,30049.799
T1207126,61991.152
T1207127,57115.93
T1207128,63686.754
T1207129,44558.113
T1207130,83767.04
T1207131,34180.76
T1207132,71758.62
T1207133,68421.6
T1207134,46657.004
T1207135,58250.195
T1207136,67091.13
T1207137,59047.258
T1207138,58179.285
T1207139,45098.285
T1207140,41942.22
T1207141,42374.02
T1207142,47548.64
T1207143,22235.338
T1207144,38752.473
T1207145,37003.305
T1207146,60936.83
T1207147,45884.156
T1207148,70895.89
T1207149,47135.15
T1207150,39519.99
T1207151,78014.1
T1207152,48227.754
T1207153,32901.484
T1207154,44223.746
T1207155,30349.938
T1207156,33960.145
T1207157,41972.12
T1207158,33710.176
T1207159,45815.09
T1207160,20954.057
T1207161,39113.668
T1207162,37392.816
T1207163,38859.105
T1207164,33819.062
T1207165,56786.414
T1207166,59926.008
T1207167,42120.54
T1207168,37132.918
T1207169,46456.703
T1207170,31926.764
T1207171,32009.908
T1207172,36789.082
T1207173,42396.914
T1207174,29752.76
T1207175,35896.4
T1207176,25677.482
T1207177,38978.14
T1207178,43356.8
T1207179,71966.62
T1207180,38553.594
T1207181,59029.746
T1207182,47568.43
T1207183,62020.402
T1207184,60554.56
T1207185,36687.9
T1207186,40251.547
T1207187,43965.973
T1207188,39272.785
T1207189,56818.79
T1207190,57364.79
T1207191,33496.848
T1207192,26467.25
T1207193,64253.574
T1207194,47645.367
T1207195,92674.086
T1207196,37926.12
T1207197,34814.633
T1207198,57139.258
T1207199,52311.824
T1207200,25115.984
T1207201,81505.805
T1207202,54705.027
T1207203,30006.793
T1207204,30179.139
T1207205,42607.277
T1207206,41874.035
T1207207,39930.25
T1207208,34193.2
T1207209,28963.469
T1207210,42212.78
T1207211,75893.99
T1207212,36590.195
T1207213,45917.895
T1207214,56936.336
T1207215,69364.23
T1207216,99494.625
T1207217,42150.676
T1207218,54971.27
T1207219,49295.246
T1207220,29062.137
T1207221,37378.797
T1207222,35875.01
T1207223,50300.047
T1207224,59805.34
T1207225,53424.65
T1207226,47022.387
T1207227,46376.367
T1207228,51380.555
T1207229,59984.742
T1207230,59697.742
T1207231,44550.977
T1207232,51730.312
T1207233,49856.203
T1207234,36861.07
T1207235,39374.016
T1207236,62132.86
T1207237,32250.559
T1207238,45340.254
T1207239,55394.207
T1207240,39535.188
T1207241,60504.004
T1207242,47456.266
T1207243,46339.82
T1207244,59197.69
T1207245,21009.268
T1207246,48672.89
T1207247,55814.918
T1207248,58645.19
T1207249,46617.297
T1207250,41628.098
T1207251,29460.172
T1207252,54686.74
T1207253,31131.393
T1207254,64291.797
T1207255,33498.406
T1207256,58622.664
T1207257,45977.03
T1207258,47119.04
T1207259,45408.047
T1207260,45047.613
T1207261,41402.676
T1207262,55513.547
T1207263,31894.809
T1207264,39287.43
T1207265,69844.734
T1207266,67779.36
T1207267,39841.02
T1207268,50193.88
T1207269,54884.066
T1207270,35869.957
T1207271,69116.945
T1207272,58967.617
T1207273,25609.588
T1207274,65341.375
T1207275,53688.17
T1207276,62162.6
T1207277,32856.89
T1207278,48842.824
T1207279,38459.39
T1207280,51252.297
T1207281,38428.24
T1207282,35401.34
T1207283,58091.996
T1207284,31983.588
T1207285,51575.547
T1207286,52785.62
T1207287,53709.87
T1207288,41448.03
T1207289,64504.113
T1207290,46783.242
T1207291,59328.79
T1207292,30977.402
T1207293,61424.734
T1207294,46044.312
T1207295,37042.152
T1207296,52563.473
T1207297,35669.85
T1207298,48050.54
T1207299,61547.09
T1207300,58024.22
T1207301,46339.82
T1207302,46543.812
T1207303,71545.04
T1207304,64301.145
T1207305,40332.414
T1207306,32920.39
T1207307,47151.8
T1207308,35136.617
T1207309,42723.76
T1207310,42202.797
T1207311,39455.83
T1207312,36292.37
T1207313,40810.312
T1207314,35634.56
T1207315,44412.14
T1207316,29334.023
T1207317,41808.13
T1207318,67247.92
T1207319,33664.297
T1207320,49892.89
T1207321,38752.473
T1207322,32920.39
T1207323,96508.664
T1207324,37003.305
T1207325,45917.895
T1207326,31983.588
T1207327,60936.83
T1207328,45884.156
T1207329,56936.336
T1207330,53688.17
T1207331,45943.035
T1207332,61183.82
T1207333,60598.98
T1207334,81505.805
T1207335,45340.254
T1207336,44562.4
T1207337,41874.035
T1207338,25115.984
T1207339,69364.23
T1207340,39930.25
T1207341,64504.113
T1207342,34193.2
T1207343,31894.809
T1207344,52311.824
T1207345,44341.8
T1207346,57139.258
T1207347,34814.633
T1207348,47645.367
T1207349,42212.78
T1207350,37931.35
T1207351,65341.375
T1207352,47119.04
T1207353,101778.7
T1207354,52563.473
T1207355,49856.203
T1207356,40774.742
T1207357,54884.066
T1207358,41628.098
T1207359,36789.082
T1207360,50107.61
T1207361,41311.246
T1207362,32901.484
T1207363,44223.746
T1207364,43820.785
T1207365,58091.996
T1207366,33960.145
T1207367,35136.617
T1207368,45742.387
T1207369,45815.09
T1207370,42202.797
T1207371,31080.412
T1207372,37392.816
T1207373,41972.12
T1207374,45194.37
T1207375,35438.63
T1207376,53783.004
T1207377,41427.703
T1207378,66203.664
T1207379,46610.562
T1207380,38428.24
T1207381,33241.207
T1207382,37956.695
T1207383,43186.88
T1207384,68087.375
T1207385,35669.85
T1207386,46543.812
T1207387,38032.637
T1207388,25244.39
T1207389,57868.414
T1207390,53414.27
T1207391,50012.92
T1207392,62162.6
T1207393,38859.105
T1207394,56786.414
T1207395,42607.277
T1207396,50193.88
T1207397,58250.195
T1207398,67091.13
T1207399,39841.02
T1207400,59047.258
T1207401,71758.62
T1207402,58179.285
T1207403,41942.22
T1207404,47135.15
T1207405,42374.02
T1207406,80097.625
T1207407,54188.418
T1207408,47548.64
T1207409,39287.43
T1207410,61429.832
T1207411,55814.918
T1207412,34180.76
T1207413,33819.062
T1207414,59926.008
T1207415,59805.34
T1207416,39374.016
T1207417,42120.54
T1207418,46376.367
T1207419,49722.83
T1207420,46456.703
T1207421,26975.842
T1207422,31926.764
T1207423,48227.754
T1207424,39113.668
T1207425,78014.1
T1207426,46657.004
T1207427,44550.977
T1207428,22235.338
T1207429,68421.6
T1207430,43965.973
T1207431,92674.086
T1207432,57816.75
T1207433,45152.785
T1207434,32856.89
T1207435,41687.043
T1207436,32193.38
T1207437,46339.82
T1207438,26932.182
T1207439,49295.246
T1207440,40978.715
T1207441,57115.93
T1207442,55601.133
T1207443,42723.76
T1207444,31433.656
T1207445,48890.33
T1207446,41275.168
T1207447,55394.207
T1207448,33204.74
T1207449,38957.53
T1207450,36861.07
T1207451,41402.676
T1207452,48159.8
T1207453,52729.523
T1207454,29062.137
T1207455,57843.77
T1207456,43268.38
T1207457,37378.797
T1207458,35344.574
T1207459,69585.1
T1207460,48009.777
T1207461,59697.742
T1207462,49793.555
T1207463,37754.113
T1207464,39491.14
T1207465,30453.814
T1207466,36370.453
T1207467,54885.773
T1207468,49132.996
T1207469,30049.799
T1207470,44154.402
T1207471,38459.39
T1207472,37602.145
T1207473,65582.586
T1207474,39374.465
T1207475,43797.645
T1207476,68350.76
T1207477,49247.023
T1207478,58024.22
T1207479,36505.043
T1207480,41250.88
T1207481,41808.13
T1207482,42623.445
T1207483,38800.15
T1207484,42150.676
T1207485,48050.54
T1207486,49595.44
T1207487,43222.473
T1207488,50583.14
T1207489,41782.71
T1207490,61991.152
T1207491,59328.79
T1207492,51497.24
T1207493,66351.984
T1207494,41448.03
T1207495,43463.945
T1207496,35589.254
T1207497,65404.145
T1207498,46339.82
T1207499,51571.87
T1207500,41899.09
T1207501,29127.98
T1207502,50543.363
T1207503,30977.402
T1207504,35273.637
T1207505,63233.945
T1207506,58196.938
T1207507,26811.926
T1207508,39272.785
T1207509,29334.023
T1207510,56818.79
T1207511,57364.79
T1207512,47456.266
T1207513,26467.25
T1207514,51075.004
T1207515,60504.004
T1207516,83767.04
T1207517,44558.113
T1207518,63686.754
T1207519,47022.387
T1207520,39742.47
T1207521,41805.38
T1207522,45082.625
T1207523,40251.547
T1207524,59197.69
T1207525,49892.89
T1207526,64253.574
T1207527,37926.12
T1207528,62020.402
T1207529,35896.4
T1207530,61547.09
T1207531,38978.14
T1207532,25677.482
T1207533,43356.8
T1207534,71966.62
T1207535,37042.152
T1207536,58861.574
T1207537,59029.746
T1207538,46783.242
T1207539,58202.215
T1207540,60554.56
T1207541,67247.92
T1207542,36687.9
T1207543,55081.69
T1207544,44578.4
T1207545,36633.637
T1207546,74062.83
T1207547,45977.03
T1207548,51709.305
T1207549,105181.35
T1207550,55513.547
T1207551,58587.28
T1207552,47416.832
T1207553,40954.473
T1207554,53848.598
T1207555,67779.36
T1207556,51385.582
T1207557,71616.97
T1207558,59372.957
T1207559,69116.945
T1207560,46526.42
T1207561,31131.393
T1207562,54182.336
T1207563,42168.816
T1207564,41585.6
T1207565,29584.53
T1207566,38348.37
T1207567,37446.92
T1207568,56241.188
T1207569,52169.676
T1207570,46059.76
T1207571,83738.805
T1207572,54971.27
T1207573,33498.406
T1207574,45047.613
T1207575,81506.98
T1207576,43171.6
T1207577,44571.332
T1207578,34403.86
T1207579,46617.297
T1207580,51818.973
T1207581,36406.375
T1207582,46771.824
T1207583,41687.7
T1207584,75408.23
T1207585,58645.19
T1207586,48378.438
T1207587,55885.89
T1207588,47480.996
T1207589,64131.24
T1207590,48842.824
T1207591,29831.047
T1207592,58967.617
T1207593,43055.37
T1207594,64301.145
T1207595,61940.145
T1207596,64392.594
T1207597,35341.2
T1207598,47257.637
T1207599,29022.176
T1207600,47151.8
T1207601,36409.33
T1207602,56014.695
T1207603,71605.72
T1207604,52785.62
T1207605,48511.05
T1207606,32949.246
T1207607,124577.19
T1207608,53709.87
T1207609,39520.277
T1207610,30103.49
T1207611,29460.172
T1207612,33290.0
T1207613,36292.37
T1207614,50976.08
T1207615,53853.75
T1207616,51730.312
T1207617,50300.047
T1207618,31064.383
T1207619,27925.53
T1207620,59984.742
T1207621,35875.01
T1207622,53956.117
T1207623,32250.559
T1207624,46435.49
T1207625,67563.0
T1207626,61423.92
T1207627,38411.695
T1207628,38568.85
T1207629,43428.066
T1207630,62132.86
T1207631,54686.74
T1207632,50236.95
T1207633,83481.19
T1207634,61957.086
T1207635,64768.25
T1207636,71545.04
T1207637,37461.492
T1207638,86586.65
T1207639,46128.508
T1207640,53382.867
T1207641,46044.312
T1207642,46264.12
T1207643,47535.062
T1207644,38929.16
T1207645,36500.613
T1207646,69780.06
T1207647,43570.625
T1207648,44412.14
T1207649,61424.734
T1207650,37033.117
T1207651,64291.797
T1207652,58519.734
T1207653,47172.254
T1207654,40810.312
T1207655,60501.5
T1207656,44064.34
T1207657,42396.914
T1207658,68261.52
T1207659,99494.625
T1207660,47267.605
T1207661,80685.72
T1207662,80518.23
T1207663,39941.2
T1207664,51380.555
T1207665,45734.59
T1207666,46373.312
T1207667,33513.367
T1207668,57267.84
T1207669,40881.57
T1207670,47360.82
T1207671,32588.271
T1207672,49185.93
T1207673,25932.938
T1207674,115558.695
T1207675,58145.58
T1207676,53424.65
T1207677,45408.047
T1207678,78916.83
T1207679,40332.414
T1207680,63195.75
T1207681,69844.734
T1207682,28048.809
T1207683,41070.637
T1207684,62313.06
T1207685,49400.754
T1207686,37446.92
T1207687,28336.348
T1207688,52169.676
T1207689,63686.754
T1207690,50976.08
T1207691,51380.555
T1207692,39742.47
T1207693,48842.824
T1207694,49797.1
T1207695,43171.6
T1207696,50414.81
T1207697,36633.637
T1207698,39941.2
T1207699,64131.24
T1207700,44578.4
T1207701,83738.805
T1207702,55081.69
T1207703,44434.484
T1207704,38348.37
T1207705,56241.188
T1207706,33498.406
T1207707,58967.617
T1207708,36406.375
T1207709,45082.625
T1207710,45047.613
T1207711,29584.53
T1207712,47022.387
T1207713,46059.76
T1207714,61957.086
T1207715,46771.824
T1207716,83767.04
T1207717,29305.45
T1207718,54971.27
T1207719,53424.65
T1207720,25932.938
T1207721,35896.4
T1207722,61547.09
T1207723,62020.402
T1207724,37926.12
T1207725,92674.086
T1207726,115558.695
T1207727,49400.754
T1207728,32920.39
T1207729,32838.88
T1207730,46044.312
T1207731,56936.336
T1207732,31983.588
T1207733,36500.613
T1207734,45917.895
T1207735,70356.0
T1207736,101778.7
T1207737,61183.82
T1207738,80685.72
T1207739,41874.035
T1207740,44341.8
T1207741,34193.2
T1207742,39930.25
T1207743,46373.312
T1207744,64504.113
T1207745,40810.312
T1207746,43356.8
T1207747,28384.654
T1207748,25677.482
T1207749,60504.004
T1207750,51075.004
T1207751,51730.312
T1207752,26467.25
T1207753,46435.49
T1207754,47456.266
T1207755,69844.734
T1207756,57364.79
T1207757,56818.79
T1207758,31064.383
T1207759,29334.023
T1207760,83481.19
T1207761,29998.74
T1207762,40251.547
T1207763,29022.176
T1207764,49892.89
T1207765,36687.9
T1207766,67247.92
T1207767,64253.574
T1207768,48378.438
T1207769,60554.56
T1207770,58202.215
T1207771,29831.047
T1207772,46783.242
T1207773,59029.746
T1207774,39272.785
T1207775,58861.574
T1207776,36409.33
T1207777,71966.62
T1207778,44558.113
T1207779,44571.332
T1207780,53848.598
T1207781,34403.86
T1207782,65404.145
T1207783,35589.254
T1207784,43463.945
T1207785,78916.83
T1207786,44064.34
T1207787,66351.984
T1207788,41448.03
T1207789,51497.24
T1207790,47535.062
T1207791,61991.152
T1207792,59328.79
T1207793,41782.71
T1207794,30049.799
T1207795,47151.8
T1207796,29330.904
T1207797,49595.44
T1207798,35341.2
T1207799,33204.74
T1207800,41275.168
T1207801,31433.656
T1207802,48890.33
T1207803,49295.246
T1207804,47480.996
T1207805,64301.145
T1207806,55601.133
T1207807,42723.76
T1207808,57115.93
T1207809,40978.715
T1207810,43055.37
T1207811,26932.182
T1207812,49132.996
T1207813,51571.87
T1207814,46339.82
T1207815,40332.414
T1207816,54884.066
T1207817,42150.676
T1207818,38800.15
T1207819,42623.445
T1207820,41808.13
T1207821,99494.625
T1207822,41250.88
T1207823,36505.043
T1207824,42396.914
T1207825,49247.023
T1207826,68350.76
T1207827,58024.22
T1207828,58519.734
T1207829,39374.465
T1207830,43797.645
T1207831,38459.39
T1207832,65582.586
T1207833,41899.09
T1207834,29127.98
T1207835,35495.91
T1207836,50543.363
T1207837,25401.287
T1207838,50583.14
T1207839,46339.82
T1207840,33513.367
T1207841,35273.637
T1207842,43222.473
T1207843,38929.16
T1207844,44154.402
T1207845,60501.5
T1207846,37602.145
T1207847,48050.54
T1207848,30103.49
T1207849,27856.586
T1207850,41687.043
T1207851,26811.926
T1207852,69116.945
T1207853,58196.938
T1207854,51385.582
T1207855,37310.95
T1207856,55885.89
T1207857,64392.594
T1207858,71616.97
T1207859,39520.277
T1207860,67779.36
T1207861,68261.52
T1207862,58587.28
T1207863,59372.957
T1207864,47416.832
T1207865,49185.93
T1207866,55513.547
T1207867,105181.35
T1207868,46128.508
T1207869,51818.973
T1207870,46617.297
T1207871,47172.254
T1207872,34669.03
T1207873,54182.336
T1207874,58645.19
T1207875,42168.816
T1207876,40954.473
T1207877,31131.393
T1207878,74062.83
T1207879,41070.637
T1207880,45977.03
T1207881,63888.992
T1207882,64291.797
T1207883,32285.008
T1207884,63233.945
T1207885,33290.0
T1207886,32856.89
T1207887,45152.785
T1207888,48895.613
T1207889,57816.75
T1207890,53382.867
T1207891,38957.53
T1207892,36370.453
T1207893,38568.85
T1207894,61336.445
T1207895,36861.07
T1207896,50300.047
T1207897,30453.814
T1207898,39491.14
T1207899,29062.137
T1207900,46571.93
T1207901,33108.805
T1207902,27925.53
T1207903,41402.676
T1207904,48159.8
T1207905,35875.01
T1207906,52729.523
T1207907,55394.207
T1207908,53956.117
T1207909,54885.773
T1207910,43268.38
T1207911,48511.05
T1207912,35344.574
T1207913,47038.8
T1207914,37378.797
T1207915,48009.777
T1207916,59697.742
T1207917,57843.77
T1207918,61151.996
T1207919,37956.695
T1207920,39113.668
T1207921,22235.338
T1207922,53853.75
T1207923,41628.098
T1207924,47548.64
T1207925,23632.143
T1207926,46376.367
T1207927,43820.785
T1207928,54188.418
T1207929,47884.63
T1207930,38411.695
T1207931,42374.02
T1207932,41972.12
T1207933,67563.0
T1207934,35136.617
T1207935,47135.15
T1207936,54686.74
T1207937,86586.65
T1207938,41942.22
T1207939,45742.387
T1207940,44223.746
T1207941,39287.43
T1207942,80097.625
T1207943,37003.305
T1207944,41687.7
T1207945,53709.87
T1207946,31894.809
T1207947,53783.004
T1207948,38752.473
T1207949,29611.814
T1207950,61423.92
T1207951,35438.63
T1207952,29460.172
T1207953,45884.156
T1207954,58091.996
T1207955,96508.664
T1207956,124577.19
T1207957,53688.17
T1207958,75408.23
T1207959,60936.83
T1207960,41311.246
T1207961,32901.484
T1207962,71605.72
T1207963,50107.61
T1207964,61940.145
T1207965,45815.09
T1207966,58179.285
T1207967,59805.34
T1207968,34180.76
T1207969,59926.008
T1207970,36292.37
T1207971,69780.06
T1207972,44550.977
T1207973,43428.066
T1207974,39374.016
T1207975,46657.004
T1207976,62132.86
T1207977,42120.54
T1207978,37461.492
T1207979,78014.1
T1207980,49722.83
T1207981,62313.06
T1207982,46456.703
T1207983,52785.62
T1207984,48227.754
T1207985,26975.842
T1207986,38283.01
T1207987,61429.832
T1207988,33819.062
T1207989,57267.84
T1207990,42202.797
T1207991,59047.258
T1207992,50236.95
T1207993,39841.02
T1207994,37392.816
T1207995,32588.271
T1207996,67091.13
T1207997,45194.37
T1207998,29399.693
T1207999,47257.637
T1208000,32250.559
T1208001,45408.047
T1208002,71470.43
T1208003,31080.412
T1208004,38859.105
T1208005,68421.6
T1208006,42600.316
T1208007,50193.88
T1208008,71758.62
T1208009,56786.414
T1208010,62162.6
T1208011,53414.27
T1208012,25659.312
T1208013,37931.35
T1208014,35669.85
T1208015,47645.367
T1208016,33241.207
T1208017,38032.637
T1208018,63518.09
T1208019,43570.625
T1208020,71545.04
T1208021,28491.664
T1208022,41427.703
T1208023,52311.824
T1208024,35215.76
T1208025,63195.75
T1208026,46543.812
T1208027,80518.23
T1208028,66203.664
T1208029,65341.375
T1208030,49856.203
T1208031,47267.605
T1208032,45943.035
T1208033,50012.92
T1208034,38428.24
T1208035,57139.258
T1208036,44562.4
T1208037,25244.39
T1208038,58145.58
T1208039,42212.78
T1208040,56014.695
T1208041,45340.254
T1208042,44412.14
T1208043,40774.742
T1208044,47119.04
T1208045,37646.746
T1208046,68087.375
T1208047,60598.98
T1208048,46865.332
T1208049,61424.734
T1208050,25115.984
T1208051,37378.797
T1208052,39374.465
T1208053,48511.05
T1208054,60709.94
T1208055,56786.414
T1208056,30220.283
T1208057,37392.816
T1208058,47038.8
T1208059,68350.76
T1208060,48009.777
T1208061,30453.814
T1208062,30823.666
T1208063,68679.875
T1208064,25686.406
T1208065,68087.375
T1208066,29062.137
T1208067,46571.93
T1208068,29578.258
T1208069,33882.2
T1208070,27925.53
T1208071,31080.412
T1208072,45194.37
T1208073,57267.84
T1208074,61424.734
T1208075,39374.016
T1208076,59697.742
T1208077,31259.22
T1208078,62162.6
T1208079,33108.805
T1208080,65404.145
T1208081,42396.914
T1208082,44896.688
T1208083,31383.031
T1208084,54885.773
T1208085,22854.11
T1208086,35215.76
T1208087,49722.83
T1208088,63233.945
T1208089,69116.945
T1208090,26811.926
T1208091,42120.54
T1208092,38800.15
T1208093,42150.676
T1208094,62132.86
T1208095,41655.773
T1208096,48227.754
T1208097,58645.19
T1208098,37534.215
T1208099,64392.594
T1208100,52785.62
T1208101,71616.97
T1208102,46456.703
T1208103,54153.08
T1208104,37310.95
T1208105,33644.977
T1208106,38428.24
T1208107,57843.77
T1208108,70538.58
T1208109,62587.363
T1208110,33571.848
T1208111,33819.062
T1208112,59805.34
T1208113,61336.445
T1208114,33290.0
T1208115,36505.043
T1208116,59926.008
T1208117,33074.777
T1208118,55394.207
T1208119,39226.984
T1208120,44223.746
T1208121,52729.523
T1208122,36861.07
T1208123,33949.55
T1208124,54310.574
T1208125,79996.62
T1208126,48159.8
T1208127,35344.574
T1208128,43797.645
T1208129,86586.65
T1208130,50917.45
T1208131,47535.062
T1208132,35495.91
T1208133,34628.18
T1208134,33513.367
T1208135,124577.19
T1208136,41598.457
